"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10517","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Sat Jan 03 02:53:06 GMT 2026","passed","Sat Jan 03 02:53:17 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","5393","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Sat Jan 03 02:52:31 GMT 2026","passed","Sat Jan 03 02:52:36 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","11120","tc13_verifyProductSpecs","Flipkart Regression Suite","Sat Jan 03 02:52:55 GMT 2026","passed","Sat Jan 03 02:53:06 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","6737","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Sat Jan 03 02:52:36 GMT 2026","passed","Sat Jan 03 02:52:43 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","13856","tc01_validLogin","Flipkart Regression Suite","Sat Jan 03 02:51:11 GMT 2026","passed","Sat Jan 03 02:51:25 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","19223","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Sat Jan 03 02:51:35 GMT 2026","passed","Sat Jan 03 02:51:55 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","8326","tc15_buyNowTest","Flipkart Regression Suite","Sat Jan 03 02:53:17 GMT 2026","passed","Sat Jan 03 02:53:25 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","7688","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Sat Jan 03 02:52:18 GMT 2026","passed","Sat Jan 03 02:52:25 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","3615","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Sat Jan 03 02:51:32 GMT 2026","passed","Sat Jan 03 02:51:35 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","4672","tc05_verifySearchBarValid","Flipkart Regression Suite","Sat Jan 03 02:51:55 GMT 2026","passed","Sat Jan 03 02:51:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","6338","tc02_inValidLogin","Flipkart Regression Suite","Sat Jan 03 02:51:25 GMT 2026","passed","Sat Jan 03 02:51:32 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","11839","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Sat Jan 03 02:52:43 GMT 2026","passed","Sat Jan 03 02:52:55 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","5259","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Sat Jan 03 02:51:59 GMT 2026","passed","Sat Jan 03 02:52:05 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","12788","tc07_verifySearchFilters","Flipkart Regression Suite","Sat Jan 03 02:52:05 GMT 2026","passed","Sat Jan 03 02:52:18 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","5389","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Sat Jan 03 02:52:25 GMT 2026","passed","Sat Jan 03 02:52:31 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
