"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4236","tc05_verifySearchBarValid","Flipkart Regression Suite","Thu Apr 16 04:18:58 GMT 2026","passed","Thu Apr 16 04:19:02 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","23168","tc15_buyNowTest","Flipkart Regression Suite","Thu Apr 16 04:22:01 GMT 2026","failed","Thu Apr 16 04:22:24 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","23116","tc13_verifyProductSpecs","Flipkart Regression Suite","Thu Apr 16 04:20:14 GMT 2026","failed","Thu Apr 16 04:20:37 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","5195","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Thu Apr 16 04:19:39 GMT 2026","passed","Thu Apr 16 04:19:44 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","83803","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Thu Apr 16 04:20:37 GMT 2026","failed","Thu Apr 16 04:22:01 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","5242","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Thu Apr 16 04:19:02 GMT 2026","passed","Thu Apr 16 04:19:07 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","5074","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Thu Apr 16 04:19:34 GMT 2026","broken","Thu Apr 16 04:19:39 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","87969","tc01_validLogin","Flipkart Regression Suite","Thu Apr 16 04:16:05 GMT 2026","failed","Thu Apr 16 04:17:33 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","18882","tc02_inValidLogin","Flipkart Regression Suite","Thu Apr 16 04:17:33 GMT 2026","failed","Thu Apr 16 04:17:52 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","23092","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Thu Apr 16 04:19:51 GMT 2026","failed","Thu Apr 16 04:20:14 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","18627","tc07_verifySearchFilters","Flipkart Regression Suite","Thu Apr 16 04:19:07 GMT 2026","failed","Thu Apr 16 04:19:26 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","7672","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Thu Apr 16 04:19:26 GMT 2026","passed","Thu Apr 16 04:19:34 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","32958","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Thu Apr 16 04:18:25 GMT 2026","failed","Thu Apr 16 04:18:58 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","32833","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Thu Apr 16 04:17:52 GMT 2026","failed","Thu Apr 16 04:18:25 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","6504","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Thu Apr 16 04:19:44 GMT 2026","failed","Thu Apr 16 04:19:51 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
