"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13245","tc07_verifySearchFilters","Flipkart Regression Suite","Sat Aug 01 04:24:50 GMT 2026","failed","Sat Aug 01 04:25:03 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","29356","tc01_validLogin","Flipkart Regression Suite","Sat Aug 01 04:22:46 GMT 2026","failed","Sat Aug 01 04:23:16 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","72142","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Sat Aug 01 04:25:03 GMT 2026","passed","Sat Aug 01 04:26:15 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","5057","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Sat Aug 01 04:26:21 GMT 2026","passed","Sat Aug 01 04:26:26 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","5095","tc05_verifySearchBarValid","Flipkart Regression Suite","Sat Aug 01 04:24:40 GMT 2026","passed","Sat Aug 01 04:24:45 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","32832","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Sat Aug 01 04:23:34 GMT 2026","failed","Sat Aug 01 04:24:07 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","120431","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Sat Aug 01 04:26:33 GMT 2026","broken","Sat Aug 01 04:28:33 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","23973","tc15_buyNowTest","Flipkart Regression Suite","Sat Aug 01 04:32:00 GMT 2026","failed","Sat Aug 01 04:32:24 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","4436","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Sat Aug 01 04:24:45 GMT 2026","passed","Sat Aug 01 04:24:49 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","18133","tc02_inValidLogin","Flipkart Regression Suite","Sat Aug 01 04:23:16 GMT 2026","failed","Sat Aug 01 04:23:34 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","32791","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Sat Aug 01 04:24:07 GMT 2026","failed","Sat Aug 01 04:24:40 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","120420","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Sat Aug 01 04:29:59 GMT 2026","broken","Sat Aug 01 04:31:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","5587","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Sat Aug 01 04:26:15 GMT 2026","failed","Sat Aug 01 04:26:21 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","7043","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Sat Aug 01 04:26:26 GMT 2026","passed","Sat Aug 01 04:26:33 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","85370","tc13_verifyProductSpecs","Flipkart Regression Suite","Sat Aug 01 04:28:34 GMT 2026","failed","Sat Aug 01 04:29:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
