"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","120513","tc05_verifySearchBarValid","Flipkart Regression Suite","Sat Aug 22 02:23:51 GMT 2026","broken","Sat Aug 22 02:25:52 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","7447","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Sat Aug 22 02:31:14 GMT 2026","passed","Sat Aug 22 02:31:21 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","120470","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Sat Aug 22 02:31:21 GMT 2026","broken","Sat Aug 22 02:33:22 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","69434","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Sat Aug 22 02:29:53 GMT 2026","passed","Sat Aug 22 02:31:03 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","120515","tc13_verifyProductSpecs","Flipkart Regression Suite","Sat Aug 22 02:33:22 GMT 2026","broken","Sat Aug 22 02:35:23 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","120486","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Sat Aug 22 02:25:52 GMT 2026","broken","Sat Aug 22 02:27:52 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","78442","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Sat Aug 22 02:35:23 GMT 2026","failed","Sat Aug 22 02:36:41 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","96160","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Sat Aug 22 02:22:15 GMT 2026","failed","Sat Aug 22 02:23:51 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","5800","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Sat Aug 22 02:31:08 GMT 2026","passed","Sat Aug 22 02:31:14 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","120545","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Sat Aug 22 02:20:14 GMT 2026","broken","Sat Aug 22 02:22:15 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","5301","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Sat Aug 22 02:31:03 GMT 2026","failed","Sat Aug 22 02:31:08 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","120488","tc07_verifySearchFilters","Flipkart Regression Suite","Sat Aug 22 02:27:53 GMT 2026","broken","Sat Aug 22 02:29:53 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","120487","tc02_inValidLogin","Flipkart Regression Suite","Sat Aug 22 02:18:14 GMT 2026","broken","Sat Aug 22 02:20:14 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","17903","tc15_buyNowTest","Flipkart Regression Suite","Sat Aug 22 02:36:41 GMT 2026","failed","Sat Aug 22 02:36:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","130789","tc01_validLogin","Flipkart Regression Suite","Sat Aug 22 02:16:03 GMT 2026","broken","Sat Aug 22 02:18:14 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
