"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","120391","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Wed Mar 11 03:31:59 GMT 2026","broken","Wed Mar 11 03:33:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","120378","tc15_buyNowTest","Flipkart Regression Suite","Wed Mar 11 03:56:04 GMT 2026","broken","Wed Mar 11 03:58:05 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","132023","tc01_validLogin","Flipkart Regression Suite","Wed Mar 11 03:27:46 GMT 2026","broken","Wed Mar 11 03:29:58 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","120399","tc02_inValidLogin","Flipkart Regression Suite","Wed Mar 11 03:29:58 GMT 2026","broken","Wed Mar 11 03:31:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","120394","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Wed Mar 11 03:38:00 GMT 2026","broken","Wed Mar 11 03:40:01 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","120391","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Wed Mar 11 03:44:02 GMT 2026","broken","Wed Mar 11 03:46:02 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","120375","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Wed Mar 11 03:42:01 GMT 2026","broken","Wed Mar 11 03:44:02 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","120376","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Wed Mar 11 03:50:03 GMT 2026","broken","Wed Mar 11 03:52:03 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","120372","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Wed Mar 11 03:54:04 GMT 2026","broken","Wed Mar 11 03:56:04 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","120366","tc13_verifyProductSpecs","Flipkart Regression Suite","Wed Mar 11 03:52:04 GMT 2026","broken","Wed Mar 11 03:54:04 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","120388","tc07_verifySearchFilters","Flipkart Regression Suite","Wed Mar 11 03:40:01 GMT 2026","broken","Wed Mar 11 03:42:01 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","120377","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Wed Mar 11 03:46:02 GMT 2026","broken","Wed Mar 11 03:48:02 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","120388","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Wed Mar 11 03:33:59 GMT 2026","broken","Wed Mar 11 03:36:00 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","120377","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Wed Mar 11 03:48:03 GMT 2026","broken","Wed Mar 11 03:50:03 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","120389","tc05_verifySearchBarValid","Flipkart Regression Suite","Wed Mar 11 03:36:00 GMT 2026","broken","Wed Mar 11 03:38:00 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
