"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","120486","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Thu Aug 27 11:03:46 GMT 2026","broken","Thu Aug 27 11:05:47 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","120545","tc05_verifySearchBarValid","Flipkart Regression Suite","Thu Aug 27 11:07:48 GMT 2026","broken","Thu Aug 27 11:09:48 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","120519","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Thu Aug 27 11:14:55 GMT 2026","broken","Thu Aug 27 11:16:56 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","5700","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Thu Aug 27 11:12:42 GMT 2026","passed","Thu Aug 27 11:12:48 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","120514","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Thu Aug 27 11:05:47 GMT 2026","broken","Thu Aug 27 11:07:48 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","120521","tc13_verifyProductSpecs","Flipkart Regression Suite","Thu Aug 27 11:16:56 GMT 2026","broken","Thu Aug 27 11:18:56 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","20498","tc02_inValidLogin","Flipkart Regression Suite","Thu Aug 27 11:03:26 GMT 2026","failed","Thu Aug 27 11:03:46 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","83398","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Thu Aug 27 11:09:48 GMT 2026","failed","Thu Aug 27 11:11:12 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","13474","tc07_verifySearchFilters","Flipkart Regression Suite","Thu Aug 27 11:11:12 GMT 2026","passed","Thu Aug 27 11:11:25 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","76845","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Thu Aug 27 11:11:25 GMT 2026","passed","Thu Aug 27 11:12:42 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","120479","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Thu Aug 27 11:12:55 GMT 2026","broken","Thu Aug 27 11:14:55 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","120550","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Thu Aug 27 11:18:56 GMT 2026","broken","Thu Aug 27 11:20:57 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","92550","tc15_buyNowTest","Flipkart Regression Suite","Thu Aug 27 11:20:57 GMT 2026","failed","Thu Aug 27 11:22:30 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","6416","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Thu Aug 27 11:12:48 GMT 2026","passed","Thu Aug 27 11:12:55 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","157252","tc01_validLogin","Flipkart Regression Suite","Thu Aug 27 11:00:48 GMT 2026","broken","Thu Aug 27 11:03:26 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
