"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5688","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Mon Apr 20 04:31:00 GMT 2026","passed","Mon Apr 20 04:31:06 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","120341","tc15_buyNowTest","Flipkart Regression Suite","Mon Apr 20 04:35:41 GMT 2026","broken","Mon Apr 20 04:37:41 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","18835","tc07_verifySearchFilters","Flipkart Regression Suite","Mon Apr 20 04:30:33 GMT 2026","failed","Mon Apr 20 04:30:52 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","21768","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Mon Apr 20 04:31:18 GMT 2026","failed","Mon Apr 20 04:31:40 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","120367","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Mon Apr 20 04:25:20 GMT 2026","broken","Mon Apr 20 04:27:21 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","127675","tc01_validLogin","Flipkart Regression Suite","Mon Apr 20 04:21:12 GMT 2026","broken","Mon Apr 20 04:23:20 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","66482","tc05_verifySearchBarValid","Flipkart Regression Suite","Mon Apr 20 04:29:21 GMT 2026","passed","Mon Apr 20 04:30:28 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","6530","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Mon Apr 20 04:31:12 GMT 2026","passed","Mon Apr 20 04:31:18 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","4892","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Mon Apr 20 04:30:28 GMT 2026","passed","Mon Apr 20 04:30:33 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","8345","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Mon Apr 20 04:30:52 GMT 2026","passed","Mon Apr 20 04:31:00 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","120343","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Mon Apr 20 04:27:21 GMT 2026","broken","Mon Apr 20 04:29:21 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","120337","tc13_verifyProductSpecs","Flipkart Regression Suite","Mon Apr 20 04:31:40 GMT 2026","broken","Mon Apr 20 04:33:41 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","120368","tc02_inValidLogin","Flipkart Regression Suite","Mon Apr 20 04:23:20 GMT 2026","broken","Mon Apr 20 04:25:20 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","120312","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Mon Apr 20 04:33:41 GMT 2026","broken","Mon Apr 20 04:35:41 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","5665","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Mon Apr 20 04:31:06 GMT 2026","passed","Mon Apr 20 04:31:12 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
