"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18123","tc13_verifyProductSpecs","Flipkart Regression Suite","Thu Aug 13 03:42:06 GMT 2026","failed","Thu Aug 13 03:42:24 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","32362","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Thu Aug 13 03:29:01 GMT 2026","failed","Thu Aug 13 03:29:33 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","4795","tc02_inValidLogin","Flipkart Regression Suite","Thu Aug 13 03:28:56 GMT 2026","passed","Thu Aug 13 03:29:00 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","79467","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Thu Aug 13 03:40:46 GMT 2026","failed","Thu Aug 13 03:42:05 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","120428","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Thu Aug 13 03:32:44 GMT 2026","broken","Thu Aug 13 03:34:44 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","120485","tc07_verifySearchFilters","Flipkart Regression Suite","Thu Aug 13 03:30:43 GMT 2026","broken","Thu Aug 13 03:32:44 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","18294","tc05_verifySearchBarValid","Flipkart Regression Suite","Thu Aug 13 03:30:05 GMT 2026","failed","Thu Aug 13 03:30:24 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","19400","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Thu Aug 13 03:30:24 GMT 2026","failed","Thu Aug 13 03:30:43 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","32397","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Thu Aug 13 03:29:33 GMT 2026","failed","Thu Aug 13 03:30:05 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","87360","tc01_validLogin","Flipkart Regression Suite","Thu Aug 13 03:27:28 GMT 2026","failed","Thu Aug 13 03:28:56 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","120424","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Thu Aug 13 03:34:44 GMT 2026","broken","Thu Aug 13 03:36:45 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","120398","tc15_buyNowTest","Flipkart Regression Suite","Thu Aug 13 03:44:24 GMT 2026","broken","Thu Aug 13 03:46:25 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","120427","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Thu Aug 13 03:36:45 GMT 2026","broken","Thu Aug 13 03:38:45 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","120414","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Thu Aug 13 03:38:45 GMT 2026","broken","Thu Aug 13 03:40:46 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","120402","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Thu Aug 13 03:42:24 GMT 2026","broken","Thu Aug 13 03:44:24 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
