"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5125","tc05_verifySearchBarValid","Flipkart Regression Suite","Sat Jan 31 03:24:42 GMT 2026","passed","Sat Jan 31 03:24:48 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","23423","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Sat Jan 31 03:25:55 GMT 2026","failed","Sat Jan 31 03:26:19 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","7879","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Sat Jan 31 03:25:07 GMT 2026","passed","Sat Jan 31 03:25:15 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","5060","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Sat Jan 31 03:24:48 GMT 2026","passed","Sat Jan 31 03:24:53 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","6570","tc02_inValidLogin","Flipkart Regression Suite","Sat Jan 31 03:23:59 GMT 2026","passed","Sat Jan 31 03:24:05 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","11087","tc13_verifyProductSpecs","Flipkart Regression Suite","Sat Jan 31 03:25:44 GMT 2026","passed","Sat Jan 31 03:25:55 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","5573","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Sat Jan 31 03:25:20 GMT 2026","passed","Sat Jan 31 03:25:26 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","33335","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Sat Jan 31 03:24:09 GMT 2026","failed","Sat Jan 31 03:24:42 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","5228","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Sat Jan 31 03:25:15 GMT 2026","passed","Sat Jan 31 03:25:20 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","23746","tc15_buyNowTest","Flipkart Regression Suite","Sat Jan 31 03:26:19 GMT 2026","failed","Sat Jan 31 03:26:43 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","14048","tc07_verifySearchFilters","Flipkart Regression Suite","Sat Jan 31 03:24:53 GMT 2026","passed","Sat Jan 31 03:25:07 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","15407","tc01_validLogin","Flipkart Regression Suite","Sat Jan 31 03:23:43 GMT 2026","passed","Sat Jan 31 03:23:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","6245","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Sat Jan 31 03:25:26 GMT 2026","passed","Sat Jan 31 03:25:32 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","3512","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Sat Jan 31 03:24:05 GMT 2026","passed","Sat Jan 31 03:24:09 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","11911","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Sat Jan 31 03:25:32 GMT 2026","passed","Sat Jan 31 03:25:44 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
