"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","120496","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Tue Jul 07 05:13:40 GMT 2026","broken","Tue Jul 07 05:15:41 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","120364","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Tue Jul 07 04:57:37 GMT 2026","broken","Tue Jul 07 04:59:37 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","22024","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Tue Jul 07 05:17:41 GMT 2026","failed","Tue Jul 07 05:18:03 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","120349","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Tue Jul 07 05:11:40 GMT 2026","broken","Tue Jul 07 05:13:40 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","120361","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Tue Jul 07 05:07:39 GMT 2026","broken","Tue Jul 07 05:09:39 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","23473","tc01_validLogin","Flipkart Regression Suite","Tue Jul 07 04:54:55 GMT 2026","failed","Tue Jul 07 04:55:18 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","120361","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Tue Jul 07 04:55:36 GMT 2026","broken","Tue Jul 07 04:57:37 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","120381","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Tue Jul 07 05:01:38 GMT 2026","broken","Tue Jul 07 05:03:38 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","120372","tc15_buyNowTest","Flipkart Regression Suite","Tue Jul 07 05:18:03 GMT 2026","broken","Tue Jul 07 05:20:04 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","120350","tc13_verifyProductSpecs","Flipkart Regression Suite","Tue Jul 07 05:15:41 GMT 2026","broken","Tue Jul 07 05:17:41 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","120392","tc05_verifySearchBarValid","Flipkart Regression Suite","Tue Jul 07 04:59:37 GMT 2026","broken","Tue Jul 07 05:01:37 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","120352","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Tue Jul 07 05:09:39 GMT 2026","broken","Tue Jul 07 05:11:40 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","120381","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Tue Jul 07 05:05:38 GMT 2026","broken","Tue Jul 07 05:07:39 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","120362","tc07_verifySearchFilters","Flipkart Regression Suite","Tue Jul 07 05:03:38 GMT 2026","broken","Tue Jul 07 05:05:38 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","17802","tc02_inValidLogin","Flipkart Regression Suite","Tue Jul 07 04:55:18 GMT 2026","failed","Tue Jul 07 04:55:36 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
