"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23832","tc13_verifyProductSpecs","Flipkart Regression Suite","Sat Mar 14 03:34:16 GMT 2026","failed","Sat Mar 14 03:34:40 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","32989","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Sat Mar 14 03:30:00 GMT 2026","failed","Sat Mar 14 03:30:33 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","66404","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Sat Mar 14 03:32:40 GMT 2026","failed","Sat Mar 14 03:33:46 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","5250","tc05_verifySearchBarValid","Flipkart Regression Suite","Sat Mar 14 03:32:08 GMT 2026","passed","Sat Mar 14 03:32:14 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","19009","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Sat Mar 14 03:33:57 GMT 2026","failed","Sat Mar 14 03:34:16 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","4791","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Sat Mar 14 03:32:14 GMT 2026","passed","Sat Mar 14 03:32:18 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","5094","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Sat Mar 14 03:33:52 GMT 2026","failed","Sat Mar 14 03:33:57 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","18846","tc02_inValidLogin","Flipkart Regression Suite","Sat Mar 14 03:29:41 GMT 2026","failed","Sat Mar 14 03:30:00 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","7962","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Sat Mar 14 03:32:32 GMT 2026","passed","Sat Mar 14 03:32:40 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","95113","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Sat Mar 14 03:30:33 GMT 2026","failed","Sat Mar 14 03:32:08 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","23520","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Sat Mar 14 03:34:40 GMT 2026","failed","Sat Mar 14 03:35:03 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","13204","tc07_verifySearchFilters","Flipkart Regression Suite","Sat Mar 14 03:32:18 GMT 2026","passed","Sat Mar 14 03:32:32 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","120396","tc15_buyNowTest","Flipkart Regression Suite","Sat Mar 14 03:35:04 GMT 2026","broken","Sat Mar 14 03:37:04 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","91143","tc01_validLogin","Flipkart Regression Suite","Sat Mar 14 03:28:10 GMT 2026","failed","Sat Mar 14 03:29:41 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","5292","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Sat Mar 14 03:33:46 GMT 2026","passed","Sat Mar 14 03:33:52 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
