"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","120401","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Wed May 13 05:15:59 GMT 2026","broken","Wed May 13 05:18:00 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","120403","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Wed May 13 05:11:58 GMT 2026","broken","Wed May 13 05:13:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","120404","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Wed May 13 04:59:55 GMT 2026","broken","Wed May 13 05:01:56 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","120401","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Wed May 13 05:03:56 GMT 2026","broken","Wed May 13 05:05:57 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","120413","tc13_verifyProductSpecs","Flipkart Regression Suite","Wed May 13 05:13:59 GMT 2026","broken","Wed May 13 05:15:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","120394","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Wed May 13 04:55:54 GMT 2026","broken","Wed May 13 04:57:55 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","120414","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Wed May 13 05:07:57 GMT 2026","broken","Wed May 13 05:09:58 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","120400","tc05_verifySearchBarValid","Flipkart Regression Suite","Wed May 13 04:57:55 GMT 2026","broken","Wed May 13 04:59:55 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","120397","tc02_inValidLogin","Flipkart Regression Suite","Wed May 13 04:51:53 GMT 2026","broken","Wed May 13 04:53:54 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","121787","tc01_validLogin","Flipkart Regression Suite","Wed May 13 04:49:51 GMT 2026","broken","Wed May 13 04:51:53 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","120429","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Wed May 13 05:09:58 GMT 2026","broken","Wed May 13 05:11:58 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","120383","tc15_buyNowTest","Flipkart Regression Suite","Wed May 13 05:18:00 GMT 2026","broken","Wed May 13 05:20:00 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","120412","tc07_verifySearchFilters","Flipkart Regression Suite","Wed May 13 05:01:56 GMT 2026","broken","Wed May 13 05:03:56 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","120412","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Wed May 13 05:05:57 GMT 2026","broken","Wed May 13 05:07:57 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","120413","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Wed May 13 04:53:54 GMT 2026","broken","Wed May 13 04:55:54 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
