"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11806","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Thu Jan 08 03:00:12 GMT 2026","passed","Thu Jan 08 03:00:24 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","8659","tc15_buyNowTest","Flipkart Regression Suite","Thu Jan 08 03:00:58 GMT 2026","passed","Thu Jan 08 03:01:07 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","3489","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Thu Jan 08 02:59:00 GMT 2026","passed","Thu Jan 08 02:59:03 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","5287","tc05_verifySearchBarValid","Flipkart Regression Suite","Thu Jan 08 02:59:23 GMT 2026","passed","Thu Jan 08 02:59:28 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","12923","tc07_verifySearchFilters","Flipkart Regression Suite","Thu Jan 08 02:59:33 GMT 2026","passed","Thu Jan 08 02:59:46 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","19233","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Thu Jan 08 02:59:03 GMT 2026","passed","Thu Jan 08 02:59:23 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","6651","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Thu Jan 08 03:00:05 GMT 2026","passed","Thu Jan 08 03:00:12 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","5659","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Thu Jan 08 02:59:59 GMT 2026","passed","Thu Jan 08 03:00:05 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","13478","tc01_validLogin","Flipkart Regression Suite","Thu Jan 08 02:58:40 GMT 2026","passed","Thu Jan 08 02:58:53 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","4827","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Thu Jan 08 02:59:28 GMT 2026","passed","Thu Jan 08 02:59:33 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","5390","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Thu Jan 08 02:59:54 GMT 2026","passed","Thu Jan 08 02:59:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","11198","tc13_verifyProductSpecs","Flipkart Regression Suite","Thu Jan 08 03:00:24 GMT 2026","passed","Thu Jan 08 03:00:35 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","7920","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Thu Jan 08 02:59:46 GMT 2026","passed","Thu Jan 08 02:59:54 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","22915","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Thu Jan 08 03:00:35 GMT 2026","failed","Thu Jan 08 03:00:58 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","6348","tc02_inValidLogin","Flipkart Regression Suite","Thu Jan 08 02:58:53 GMT 2026","passed","Thu Jan 08 02:59:00 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
