"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","120383","tc15_buyNowTest","Flipkart Regression Suite","Tue Apr 07 04:18:24 GMT 2026","broken","Tue Apr 07 04:20:24 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","126395","tc01_validLogin","Flipkart Regression Suite","Tue Apr 07 03:50:11 GMT 2026","broken","Tue Apr 07 03:52:17 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","120410","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Tue Apr 07 03:56:18 GMT 2026","broken","Tue Apr 07 03:58:19 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","120417","tc05_verifySearchBarValid","Flipkart Regression Suite","Tue Apr 07 03:58:19 GMT 2026","broken","Tue Apr 07 04:00:19 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","120384","tc13_verifyProductSpecs","Flipkart Regression Suite","Tue Apr 07 04:14:23 GMT 2026","broken","Tue Apr 07 04:16:23 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","120387","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Tue Apr 07 04:10:22 GMT 2026","broken","Tue Apr 07 04:12:22 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","120395","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Tue Apr 07 04:06:21 GMT 2026","broken","Tue Apr 07 04:08:21 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","120401","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Tue Apr 07 04:08:21 GMT 2026","broken","Tue Apr 07 04:10:22 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","120388","tc02_inValidLogin","Flipkart Regression Suite","Tue Apr 07 03:52:17 GMT 2026","broken","Tue Apr 07 03:54:18 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","120378","tc07_verifySearchFilters","Flipkart Regression Suite","Tue Apr 07 04:02:20 GMT 2026","broken","Tue Apr 07 04:04:20 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","120367","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Tue Apr 07 04:12:22 GMT 2026","broken","Tue Apr 07 04:14:22 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","120381","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Tue Apr 07 03:54:18 GMT 2026","broken","Tue Apr 07 03:56:18 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","120397","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Tue Apr 07 04:00:19 GMT 2026","broken","Tue Apr 07 04:02:20 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","120385","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Tue Apr 07 04:16:23 GMT 2026","broken","Tue Apr 07 04:18:23 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","120384","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Tue Apr 07 04:04:20 GMT 2026","broken","Tue Apr 07 04:06:21 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
