"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14356","tc07_verifySearchFilters","Flipkart Regression Suite","Fri Jun 12 05:56:13 GMT 2026","passed","Fri Jun 12 05:56:28 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","93004","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Fri Jun 12 05:52:55 GMT 2026","failed","Fri Jun 12 05:54:28 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","18600","tc02_inValidLogin","Flipkart Regression Suite","Fri Jun 12 05:52:36 GMT 2026","failed","Fri Jun 12 05:52:55 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","5719","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Fri Jun 12 05:56:07 GMT 2026","passed","Fri Jun 12 05:56:13 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","86082","tc15_buyNowTest","Flipkart Regression Suite","Fri Jun 12 06:10:31 GMT 2026","failed","Fri Jun 12 06:11:57 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","120365","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Fri Jun 12 06:00:29 GMT 2026","broken","Fri Jun 12 06:02:29 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","120353","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Fri Jun 12 06:04:29 GMT 2026","broken","Fri Jun 12 06:06:30 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","120383","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Fri Jun 12 06:02:29 GMT 2026","broken","Fri Jun 12 06:04:29 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","120353","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Fri Jun 12 06:08:30 GMT 2026","broken","Fri Jun 12 06:10:31 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","120391","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Fri Jun 12 05:58:28 GMT 2026","broken","Fri Jun 12 06:00:28 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","91473","tc01_validLogin","Flipkart Regression Suite","Fri Jun 12 05:51:04 GMT 2026","failed","Fri Jun 12 05:52:36 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","120367","tc13_verifyProductSpecs","Flipkart Regression Suite","Fri Jun 12 06:06:30 GMT 2026","broken","Fri Jun 12 06:08:30 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","120386","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Fri Jun 12 05:56:28 GMT 2026","broken","Fri Jun 12 05:58:28 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","5173","tc05_verifySearchBarValid","Flipkart Regression Suite","Fri Jun 12 05:56:02 GMT 2026","passed","Fri Jun 12 05:56:07 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","94074","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Fri Jun 12 05:54:28 GMT 2026","failed","Fri Jun 12 05:56:02 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
