"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23989","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Thu May 14 04:50:22 GMT 2026","failed","Thu May 14 04:50:46 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","33323","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Thu May 14 04:48:27 GMT 2026","failed","Thu May 14 04:49:01 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","5586","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Thu May 14 04:50:11 GMT 2026","passed","Thu May 14 04:50:16 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","5008","tc05_verifySearchBarValid","Flipkart Regression Suite","Thu May 14 04:49:34 GMT 2026","passed","Thu May 14 04:49:39 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","23987","tc13_verifyProductSpecs","Flipkart Regression Suite","Thu May 14 04:50:46 GMT 2026","failed","Thu May 14 04:51:10 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","19092","tc02_inValidLogin","Flipkart Regression Suite","Thu May 14 04:48:08 GMT 2026","failed","Thu May 14 04:48:27 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","5432","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Thu May 14 04:50:17 GMT 2026","failed","Thu May 14 04:50:22 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","33440","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Thu May 14 04:49:01 GMT 2026","failed","Thu May 14 04:49:34 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","19424","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Thu May 14 04:51:10 GMT 2026","failed","Thu May 14 04:51:30 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","19244","tc15_buyNowTest","Flipkart Regression Suite","Thu May 14 04:51:30 GMT 2026","failed","Thu May 14 04:51:49 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","13178","tc07_verifySearchFilters","Flipkart Regression Suite","Thu May 14 04:49:44 GMT 2026","passed","Thu May 14 04:49:57 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","5344","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Thu May 14 04:50:05 GMT 2026","passed","Thu May 14 04:50:11 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","24249","tc01_validLogin","Flipkart Regression Suite","Thu May 14 04:47:44 GMT 2026","failed","Thu May 14 04:48:08 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","7826","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Thu May 14 04:49:58 GMT 2026","passed","Thu May 14 04:50:05 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","4975","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Thu May 14 04:49:39 GMT 2026","passed","Thu May 14 04:49:44 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
