"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13440","tc07_verifySearchFilters","Flipkart Regression Suite","Sun Feb 08 03:55:52 GMT 2026","passed","Sun Feb 08 03:56:06 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","7517","tc15_buyNowTest","Flipkart Regression Suite","Sun Feb 08 03:57:03 GMT 2026","passed","Sun Feb 08 03:57:10 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","12854","tc01_validLogin","Flipkart Regression Suite","Sun Feb 08 03:55:05 GMT 2026","passed","Sun Feb 08 03:55:18 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","5433","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Sun Feb 08 03:56:19 GMT 2026","passed","Sun Feb 08 03:56:24 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","5272","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Sun Feb 08 03:56:14 GMT 2026","passed","Sun Feb 08 03:56:19 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","6025","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Sun Feb 08 03:56:24 GMT 2026","passed","Sun Feb 08 03:56:30 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","5530","tc02_inValidLogin","Flipkart Regression Suite","Sun Feb 08 03:55:18 GMT 2026","passed","Sun Feb 08 03:55:24 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","9969","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Sun Feb 08 03:56:53 GMT 2026","passed","Sun Feb 08 03:57:03 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","11241","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Sun Feb 08 03:56:31 GMT 2026","passed","Sun Feb 08 03:56:42 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","16352","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Sun Feb 08 03:55:27 GMT 2026","passed","Sun Feb 08 03:55:43 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","4280","tc05_verifySearchBarValid","Flipkart Regression Suite","Sun Feb 08 03:55:43 GMT 2026","passed","Sun Feb 08 03:55:48 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","10628","tc13_verifyProductSpecs","Flipkart Regression Suite","Sun Feb 08 03:56:42 GMT 2026","passed","Sun Feb 08 03:56:52 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","3244","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Sun Feb 08 03:55:24 GMT 2026","passed","Sun Feb 08 03:55:27 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","7858","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Sun Feb 08 03:56:06 GMT 2026","passed","Sun Feb 08 03:56:13 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","4205","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Sun Feb 08 03:55:48 GMT 2026","passed","Sun Feb 08 03:55:52 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
