"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13362","tc07_verifySearchFilters","Flipkart Regression Suite","Tue Jun 16 06:37:29 GMT 2026","passed","Tue Jun 16 06:37:42 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","25175","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Tue Jun 16 06:38:11 GMT 2026","failed","Tue Jun 16 06:38:36 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","5495","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Tue Jun 16 06:37:23 GMT 2026","passed","Tue Jun 16 06:37:29 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","22820","tc15_buyNowTest","Flipkart Regression Suite","Tue Jun 16 06:39:22 GMT 2026","failed","Tue Jun 16 06:39:45 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","7285","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Tue Jun 16 06:38:03 GMT 2026","passed","Tue Jun 16 06:38:11 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","33928","tc01_validLogin","Flipkart Regression Suite","Tue Jun 16 06:35:19 GMT 2026","failed","Tue Jun 16 06:35:53 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","8351","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Tue Jun 16 06:37:42 GMT 2026","passed","Tue Jun 16 06:37:51 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","6362","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Tue Jun 16 06:37:51 GMT 2026","passed","Tue Jun 16 06:37:57 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","5840","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Tue Jun 16 06:37:57 GMT 2026","passed","Tue Jun 16 06:38:03 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","18693","tc02_inValidLogin","Flipkart Regression Suite","Tue Jun 16 06:35:53 GMT 2026","failed","Tue Jun 16 06:36:12 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","33151","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Tue Jun 16 06:36:45 GMT 2026","failed","Tue Jun 16 06:37:18 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","22934","tc13_verifyProductSpecs","Flipkart Regression Suite","Tue Jun 16 06:38:36 GMT 2026","failed","Tue Jun 16 06:38:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","22936","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Tue Jun 16 06:38:59 GMT 2026","failed","Tue Jun 16 06:39:22 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","32921","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Tue Jun 16 06:36:12 GMT 2026","failed","Tue Jun 16 06:36:45 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","5432","tc05_verifySearchBarValid","Flipkart Regression Suite","Tue Jun 16 06:37:18 GMT 2026","passed","Tue Jun 16 06:37:23 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
