"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","120407","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Thu Jun 11 06:01:59 GMT 2026","broken","Thu Jun 11 06:04:00 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","120390","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Thu Jun 11 05:57:58 GMT 2026","broken","Thu Jun 11 05:59:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","120405","tc02_inValidLogin","Flipkart Regression Suite","Thu Jun 11 05:53:57 GMT 2026","broken","Thu Jun 11 05:55:58 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","8582","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Thu Jun 11 06:04:18 GMT 2026","passed","Thu Jun 11 06:04:26 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","5566","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Thu Jun 11 06:04:27 GMT 2026","passed","Thu Jun 11 06:04:32 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","18072","tc07_verifySearchFilters","Flipkart Regression Suite","Thu Jun 11 06:04:00 GMT 2026","failed","Thu Jun 11 06:04:18 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","120377","tc05_verifySearchBarValid","Flipkart Regression Suite","Thu Jun 11 05:59:59 GMT 2026","broken","Thu Jun 11 06:01:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","120364","tc15_buyNowTest","Flipkart Regression Suite","Thu Jun 11 06:09:10 GMT 2026","broken","Thu Jun 11 06:11:11 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","120393","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Thu Jun 11 05:55:58 GMT 2026","broken","Thu Jun 11 05:57:58 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","23613","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Thu Jun 11 06:04:46 GMT 2026","failed","Thu Jun 11 06:05:09 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","120376","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Thu Jun 11 06:07:10 GMT 2026","broken","Thu Jun 11 06:09:10 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","127801","tc01_validLogin","Flipkart Regression Suite","Thu Jun 11 05:51:49 GMT 2026","broken","Thu Jun 11 05:53:57 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","120375","tc13_verifyProductSpecs","Flipkart Regression Suite","Thu Jun 11 06:05:09 GMT 2026","broken","Thu Jun 11 06:07:10 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","6803","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Thu Jun 11 06:04:39 GMT 2026","passed","Thu Jun 11 06:04:46 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","6505","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Thu Jun 11 06:04:32 GMT 2026","passed","Thu Jun 11 06:04:39 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
