"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33009","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Wed Jun 10 05:23:29 GMT 2026","failed","Wed Jun 10 05:24:02 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","21937","tc01_validLogin","Flipkart Regression Suite","Wed Jun 10 05:22:16 GMT 2026","failed","Wed Jun 10 05:22:38 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","23779","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Wed Jun 10 05:24:52 GMT 2026","failed","Wed Jun 10 05:25:16 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","4827","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Wed Jun 10 05:24:08 GMT 2026","passed","Wed Jun 10 05:24:12 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","18644","tc02_inValidLogin","Flipkart Regression Suite","Wed Jun 10 05:22:38 GMT 2026","failed","Wed Jun 10 05:22:56 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","5415","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Wed Jun 10 05:24:33 GMT 2026","passed","Wed Jun 10 05:24:38 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","22438","tc15_buyNowTest","Flipkart Regression Suite","Wed Jun 10 05:26:01 GMT 2026","failed","Wed Jun 10 05:26:24 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","22378","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Wed Jun 10 05:25:39 GMT 2026","failed","Wed Jun 10 05:26:01 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","22335","tc13_verifyProductSpecs","Flipkart Regression Suite","Wed Jun 10 05:25:16 GMT 2026","failed","Wed Jun 10 05:25:39 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","5731","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Wed Jun 10 05:24:38 GMT 2026","passed","Wed Jun 10 05:24:44 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","12408","tc07_verifySearchFilters","Flipkart Regression Suite","Wed Jun 10 05:24:12 GMT 2026","passed","Wed Jun 10 05:24:25 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","32735","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Wed Jun 10 05:22:56 GMT 2026","failed","Wed Jun 10 05:23:29 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","8012","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Wed Jun 10 05:24:44 GMT 2026","failed","Wed Jun 10 05:24:52 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","7969","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Wed Jun 10 05:24:25 GMT 2026","passed","Wed Jun 10 05:24:33 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","5094","tc05_verifySearchBarValid","Flipkart Regression Suite","Wed Jun 10 05:24:02 GMT 2026","passed","Wed Jun 10 05:24:07 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
