"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32874","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Mon Jul 27 04:39:19 GMT 2026","failed","Mon Jul 27 04:39:52 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","23190","tc13_verifyProductSpecs","Flipkart Regression Suite","Mon Jul 27 04:41:36 GMT 2026","failed","Mon Jul 27 04:41:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","5218","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Mon Jul 27 04:40:56 GMT 2026","failed","Mon Jul 27 04:41:01 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","23415","tc15_buyNowTest","Flipkart Regression Suite","Mon Jul 27 04:42:22 GMT 2026","failed","Mon Jul 27 04:42:46 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","12281","tc07_verifySearchFilters","Flipkart Regression Suite","Mon Jul 27 04:40:35 GMT 2026","passed","Mon Jul 27 04:40:47 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","18615","tc02_inValidLogin","Flipkart Regression Suite","Mon Jul 27 04:39:01 GMT 2026","failed","Mon Jul 27 04:39:19 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","8413","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Mon Jul 27 04:40:47 GMT 2026","passed","Mon Jul 27 04:40:56 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","4765","tc05_verifySearchBarValid","Flipkart Regression Suite","Mon Jul 27 04:40:25 GMT 2026","passed","Mon Jul 27 04:40:30 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","32829","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Mon Jul 27 04:39:52 GMT 2026","failed","Mon Jul 27 04:40:25 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","29098","tc01_validLogin","Flipkart Regression Suite","Mon Jul 27 04:38:31 GMT 2026","failed","Mon Jul 27 04:39:00 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
"","4804","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Mon Jul 27 04:40:30 GMT 2026","passed","Mon Jul 27 04:40:35 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","5550","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Mon Jul 27 04:41:01 GMT 2026","passed","Mon Jul 27 04:41:07 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","22490","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Mon Jul 27 04:42:00 GMT 2026","failed","Mon Jul 27 04:42:22 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","22720","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Mon Jul 27 04:41:13 GMT 2026","failed","Mon Jul 27 04:41:36 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","6666","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Mon Jul 27 04:41:07 GMT 2026","passed","Mon Jul 27 04:41:13 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
