"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8008","tc08_verifyProductCardsOnPLP","Flipkart Regression Suite","Thu Feb 12 03:46:38 GMT 2026","passed","Thu Feb 12 03:46:46 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc08_verifyProductCardsOnPLP"
"","18935","tc05_verifySearchBarValid","Flipkart Regression Suite","Thu Feb 12 03:45:59 GMT 2026","failed","Thu Feb 12 03:46:18 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc05_verifySearchBarValid"
"","5406","tc06_verifySearchBarSmartSuggestions","Flipkart Regression Suite","Thu Feb 12 03:46:18 GMT 2026","passed","Thu Feb 12 03:46:23 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc06_verifySearchBarSmartSuggestions"
"","33034","tc04_verifyProductCategoryNavigation","Flipkart Regression Suite","Thu Feb 12 03:45:26 GMT 2026","failed","Thu Feb 12 03:45:59 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc04_verifyProductCategoryNavigation"
"","20366","tc09_verifySortByPriceLowToHigh","Flipkart Regression Suite","Thu Feb 12 03:46:46 GMT 2026","failed","Thu Feb 12 03:47:06 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc09_verifySortByPriceLowToHigh"
"","5637","tc10_verifyPaginationNextPageLoadsCorrectly","Flipkart Regression Suite","Thu Feb 12 03:47:06 GMT 2026","passed","Thu Feb 12 03:47:12 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc10_verifyPaginationNextPageLoadsCorrectly"
"","6428","tc02_inValidLogin","Flipkart Regression Suite","Thu Feb 12 03:44:46 GMT 2026","passed","Thu Feb 12 03:44:52 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc02_inValidLogin"
"","33204","tc03_verifyTopNavigationMenus","Flipkart Regression Suite","Thu Feb 12 03:44:53 GMT 2026","failed","Thu Feb 12 03:45:26 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc03_verifyTopNavigationMenus"
"","23347","tc14_addToCartFromPDPTest","Flipkart Regression Suite","Thu Feb 12 03:48:05 GMT 2026","failed","Thu Feb 12 03:48:29 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc14_addToCartFromPDPTest"
"","22908","tc12_verifyProductImagesCarousel","Flipkart Regression Suite","Thu Feb 12 03:47:19 GMT 2026","failed","Thu Feb 12 03:47:41 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc12_verifyProductImagesCarousel"
"","22839","tc15_buyNowTest","Flipkart Regression Suite","Thu Feb 12 03:48:29 GMT 2026","failed","Thu Feb 12 03:48:52 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc15_buyNowTest"
"","6520","tc11_verifyOutOfStockItemsOnPLP","Flipkart Regression Suite","Thu Feb 12 03:47:12 GMT 2026","passed","Thu Feb 12 03:47:19 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc11_verifyOutOfStockItemsOnPLP"
"","23755","tc13_verifyProductSpecs","Flipkart Regression Suite","Thu Feb 12 03:47:42 GMT 2026","failed","Thu Feb 12 03:48:05 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc13_verifyProductSpecs"
"","14139","tc07_verifySearchFilters","Flipkart Regression Suite","Thu Feb 12 03:46:23 GMT 2026","passed","Thu Feb 12 03:46:38 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc07_verifySearchFilters"
"","29385","tc01_validLogin","Flipkart Regression Suite","Thu Feb 12 03:44:16 GMT 2026","passed","Thu Feb 12 03:44:46 GMT 2026","tests.RegressionTest","Regression Tests","tests.RegressionTest","tc01_validLogin"
